image_id	id	caption
382207	392625	Many plates of different foods are on the table.
1532	402175	A street scene with focus on the street signs on an overpass.
534151	57175	an elephant in a field of grass with trees near by
281148	1375	A parakeet perching atop a pair of used Vans shoes.
325351	297337	2 men sit on the couch, video game controllers in hands.
94379	779012	A bunch of glasses that are sitting on a table.
175443	669925	A Christmas tree with lights and teddy bear
519529	27693	A man cutting a cake on a kitchen table.
165351	343060	Sliced bananas sit on top of a pastry dish on a plate.
187776	780145	A bunch of people are gathered around many tables inside of a building.
230177	277842	A double deck bus, with a convertible top.
556158	99147	Man cross country skiing on slight down hill slope.
575817	525096	A toilet that is covered in some filth, and some filth on the ground.
576136	721962	A brown dog eating food from a dog bowl.
69196	230110	many people walking into an opened air plane
146773	485423	A dog is looking at a pink, flowered, multiple layered cake.
95702	201607	A man in a wagon drawn by two draught horses.
313789	16493	Many calendars and bunches of bananas hanging on a wall.
550103	613494	People standing around while someone flies a kit
373705	582099	A number of young people are enjoying themselves around a fountain, not far from a fire hydrant.
290234	130741	A person that is on his cell phone in a car.
472803	815510	A box of donuts are sitting on a desk.
160703	273162	A table topped with two pizzas covered in sauce and toppings.
110509	72111	A young girl using a cellphone while sitting next to luggage.
473994	52609	two feet and a white dog carrying a frisbee
540816	221051	A large passenger jet flying through a blue sky.
164515	187211	Three motorcycles parked next to a motor home.
450932	304492	The reflection of a woman is in a window and beyond her is a white and red train.
393115	110933	Nan or woman is enjoying a day of surfboarding on a brown/orange board.
215396	395717	The young baby is sitting next to the large teddy bear.
456931	731628	Many yellow and green lemons are stacked in baskets.
469464	697314	there is a boy that is playing a video game
307510	70881	A man taking a swing at a tennis ball.
384823	372508	A computer sits on a small wooden desk.
93476	58739	A clock is near a light post on a street.
35594	637156	An elephant mother with a baby elephant beneath her reaches for branches with her trunk.
94531	796814	a group of giraffes that are inside the fence
17364	218838	A woman and a man walking down a street carrying luggage.
62839	578523	The person is walking in the alley alone
362240	464669	Two motorcycles parked beside one another in a garage.
491130	600380	A man riding a snowboard on top of a snow covered slope.
211317	52478	Giraffe standing on a grass covered field next to a hill.
552744	135806	A black-and-white photo of a girl with a teddy bear on her shoulder.
18888	76794	A wooden bench in front of some trees.
383337	108635	A hand reaching into a box of donuts on a counter.
532126	588863	A white toilet sitting next to a bath tub with a chair in it.
55167	145684	A yellow and blue bus traveling down a road next to a park.
219487	808172	a couple of men are playing with a frisbee
209610	780818	A train that is sitting on the tracks.
556505	368938	A wet black dog with its face covered in sand.
3335	194399	A clean white toilet with the toilet seat up.
520528	389141	A child holding a baseball on a baseball field
330955	220775	A kid eating a chili cheese dog while wearing sunglasses.
380057	364772	Many posters are placed on a wall near a busy street.
345869	498193	THERE IS A TOWER CLOCK THAT IS ON DISPLAY
147729	30909	People gathered taking pictures with a cell phone.
214671	101463	A cat sitting on a blanket on a table.
132953	484920	A man in black surfing in wild choppy water.
227227	303489	A woman sitting in a car holding a small white dog.
112066	522877	A sexy young woman holding a tennis racquet on a tennis court.
505371	708180	A brown bear walking in white and black boots.
302193	27292	A long post with a clock atop it with several torches blazing behind it
450599	174731	A man in sandals playing tennis with two rackets
48133	756595	a bunch of people on skis going through the snow
217082	73676	A dog with his leash attached to a bench
109894	159457	a clock on a pole on a city street near buildings
472472	505410	A man standing on a beach holding a white frisbee.
573406	599220	a group of light resting on a post with a street sign on it
166563	756947	A large statue of an elephant is attached to a business sign.
17425	373654	Three people with a video game remote in their hands.
489815	193488	A large clock tower with two clocks mounted on it's sides.
427091	9108	City traffic and pedestrians are headed in multiple directions on the street.
301082	787979	A woman brushes her teeth over the sink while sitting in her bed.
295491	20558	Military personal serving themselves food at an event.
297396	44098	Small pieces of cake have been arranged on a plate
267515	67735	Toothbrushes and toothpaste lay on the counter by the sink.
138241	604872	A burrito sitting on top of a white plate.
142483	513630	A few pieces of pizza sitting on a plate
357542	614754	A man kneeling with his dog in the snow.
432176	384155	A wooden bench sitting next to an entrance.
304828	310189	The lower half of a very tall giraffe in a grassy area.
278435	698179	A man riding a red scooter down the street.
360101	729015	a plate of food with two sandwiches
451120	202223	A woman standing at a table holding a pepper cracker.
463388	656347	It is a great day for these youngsters to have tennis lessons.
315350	789891	A man swinging a tennis racquet on a court.
446850	489934	Two people who are playing tennis on a tennis court.
273188	219840	A red stop sign sitting next to a wooden fence.
290289	597334	A living room with many chairs and couches.
356302	287855	This kitchen has a metal side by side refrigerator/freezer combo.
142562	266184	A man jumping a horse over an obstacle.
194754	10915	A snowboarder is in the air against the blue sky.
533137	218562	A young boy standing on the top of a sky slope.
193387	716678	A cake sitting on top of a pan on a table.
143516	730675	A plate topped with food next to trays of drinks.
161840	421978	Three cats sitting in a window waiting for their master to return.
453507	341900	A black cat wearing a little party hat.
267628	570786	A train traveling down tracks near a rural area.
133631	512960	The old, adult elephant stands near a wire fence.
367087	719477	A small wooden and brick structure next to a field.
156999	691795	A giraffe is bending its neck over a wood log.
151432	82389	a bird walking on the beach in front of the surf
295768	10625	Computer monitor and accesories sitting on a desk.
117396	753531	A portable bathroom has a gray plastic urinal.
89109	262730	A cute brown dog laying on a blanket.
248678	519291	A banana peal on a piece of board.
543713	607562	A long horn sheep standing on top of a field.
462466	531759	a lady lighting candles on a birthday cake
29656	20801	A yellow fire hydrant on a busy sidewalk next to buildings.
130645	621356	A foreign bus traveling down a street in front of jeep.
