image_id	id	caption
53893	8835	Three zebras eating hay from a trough at the zoo.
171611	8887	A man and a dog on a boat in the water.
563683	8889	A bear in the woods standing on a log.
548361	8892	A baseball player is squatting down with his mitt raised.
379120	8933	A baseball player has his arm outstretched with a mid air ball near his hand.
457834	8986	Elephants are in a long line with people on top of them.
357312	8988	A skier is going down a snow covered hill.
492625	8995	People are eating and drinking around a table.
256547	8996	An overhead scene of a baseball game with bat in upright position.
11202	9005	A giraffe has it's face in a silver bucket.
412151	9006	A bicycle store shows two males leaning toward a bike.
574227	9040	An old brick building with a clock tower.
378334	9041	An old black and white photo of two men in suits.
249219	9042	A double decker bus driving down the road.
98242	9065	The back of a man has something in mid air he's looking at.
231169	9067	The black and white locomotive is on the train tracks.
170914	9087	On a beach, there is a clock in the middle of the sand.
222628	9103	A man and woman are looking at a computer screen.
267035	9104	A sesame seed bagel with a filling is cut in half on a plate.
427091	9108	City traffic and pedestrians are headed in multiple directions on the street.
153834	9148	Cows are grazing in the countryside with a bridge in the background.
270420	9185	A young girl protects herself with an umbrella
308003	9194	There is faded green paint on a wooden step
32203	9195	There are some dirt bike riders taking a sharp turn
100582	9200	There are meats and vegetables on a flatbread
158801	9204	A large plane is parked outside an airplane hangar.
476172	9205	There are dental care supplies on a table
525971	9250	A large group of motorcycle riders collect in a parking lot.
183246	9251	A work crew repairs a stop light in the town.
394608	9325	A man sitting on the beach behind his surfboard.
539436	9391	An SUV trying to enter the road while a truck is driving down it.
151842	9400	A truck pulled over on the side of the road.
354572	9434	People sitting under an umbrella looking at the scenery.
486397	9435	A woman walking her cattle down the road.
130875	9453	A tray full of food including orange juice and bananas.
381682	9458	A man holding a wine glass in order to smell the wine
342614	9483	A very large doughnut  sits atop a building as an advertisement.
245971	9549	A small tablet that is made into a computer.
167962	9585	A young man riding a wave on his surf board.
262938	9589	Two stuffed animal dogs reading a picture book about dogs.
185360	9595	A cow standing next to a damaged car on a dirty lot.
192607	9597	A man standing next to a truck near a forest hillside.
206049	9638	Someone putting a fork into food sitting on a towel.
422157	9639	A yellow city bus traveling down a busy street.
408248	9677	A new black backpack with tags still attached.
463724	9678	Orange slices, onion slices, and pieces of bologna frying in a pan.
116389	9689	Man hiking in snow in the woods with a backpack.
61603	9690	Man smiling looking at the camera while he talks on his cell phone.
104453	9700	A man on snowshoes looking down a pathway.
118034	9713	Person plying video of female athlete on handheld tablet.
368905	9714	A black dog comfortably sits atop an easy chair sitting in the bed of a pickup truck.
338325	9769	A striped plane flying up into the sky as the sun shines behind it.
223031	9784	A fast food lunch with a side of fries.
65485	9862	A dog driving an SUV in an open grass covered field.
153061	9881	A vintage trucks towing a trailer next to a classic car.
278977	9888	An older man sitting on a wooden bench under a tree.
226662	9914	A customized motorcycle with more in the background.
338949	9949	Ingredients for making sandwiches are displayed on a plate.
450500	9950	People are waiting on a corner to cross a street.
447407	9959	A skier flying down a snow covered ski slope
460813	9973	There is a parking meter with a graffiti stenciled in the background.
286480	9979	A dog is lying down in a living room
490794	9980	A parking sign is displaying spaces available on a city street
104980	9989	A man wearing a demonic joker shirt using a smart phone.
321064	9990	A small wooden table covered with delicious vegetables.
165464	9997	A man cutting a cake with a knife.
573896	10008	A herd of cattle grazing on a green grass covered field.
446958	10011	A cake that has a bear on the top of it.
11511	10030	A sculpture of two women stting on a bench with their purses on the ground while people standing in a line behind them.
263664	10031	A couple on a motorcycle in front of a bus and a metermaid car
128570	10043	An adorable child wading in water while holding onto a boogie board.
213457	10059	A man going of a jump while skiing
479334	10077	A stop sign has had the O replaced with George W. Bush Jr's likeness.
312213	10095	A cat sitting by a laptop but staring at a person.
16928	10099	A pair of rusted scissors stuck in a stone sculpture.
468508	10100	A red motorcycle parked on a sidewalk near multi-story buildings.
270316	10130	A delivery truck parked in front of a store on a street.
475890	10137	A large clock towers in a downtown metropolitan area.
274438	10139	Kite flying in the breeze on the beach.
211604	10168	A young girl lays on a wooden floor while clutching a tennis racquet.
499588	10170	Multi colored kites pinned to a light blue wall.
494072	10173	Santa bear sitting in the corner near the curtain.
258815	10174	A baby sitting in a bathtub getting their teeth brushed.
31984	10176	A model standing next to a scooter in the middle of a room of people
440358	10205	A young person becoming airborne while riding a snow board.
338050	10224	Groceries, including greens, juice, and bread sitting on a table.
178980	10228	A laptop computer on a desk with a lamp and office supplies.
92656	10229	A woman para sailing on a beautiful crystal clean ocean beach.
204611	10260	Several airplanes sitting on the tarmac being unloaded.
334609	10287	A woman dressed in black standing on a sidewalk.
473896	10299	A short black and white clock tower above a sign
540509	10306	Two mountain goats standing on the side of a mountain.
576248	10364	A down hill skier riding down a snow covered slope
62020	10373	Giraffes standing next to zebras on a lush green field.
563797	10390	A large elephant standing in a forest with a red blanket on it's back.
507783	10399	some peoples luggage has been abandoned at the air port
163127	10432	A young person standing on a snow covered ground while wearing skies.
422434	10433	A commuter train crosses over a train bridge in a down town city area.
26465	10434	A laptop computer sitting on a desk next to a smart phone.
308332	10523	A bedroom decorated with a blue underwater theme.
322791	10581	An airplane is doing tricks and emitting smoke.
137573	10624	An umbrella on top of the desk in a home office.
295768	10625	Computer monitor and accesories sitting on a desk.
229067	10667	A group of people skiing down a snow covered slope.
156324	10668	A woman takes a selfie in front of a bathroom mirror.
508605	10673	Boy rides skateboard and does trick over stairs.
268224	10682	Three young people in a kitchen pointing to a pizza.
444302	10716	A 25 mph turn sign on the side of a highway.
206260	10725	Assorted flavored donuts being grabbed by multiple hands.
489528	10730	An outside doorway to a restroom showing a destroyed wall and damaged floor.
337420	10808	Top down view of a group of people and their gliders.
161022	10879	A sky full of a flock of birds on a cloudy day.
107228	10881	Two green duffel bags of two different designs.
274416	10887	Pink and yellow flowers are in a brown vase.
156299	10910	Two metal warning street signs under tree branches.
194754	10915	A snowboarder is in the air against the blue sky.
450308	10947	A man stands with his bike in ankle deep water in a flooded city.
290819	10959	Plates on a table filled with breakfast foods and cups of coffee and orange juice.
304342	10966	People sitting down for a meal in a restaurant.
221754	11008	There is very little traffic at this city intersection.
500219	11024	a plate of food with broccoli beans and milk
176082	11033	A zebra looks over it's shoulder while standing in a dry grass field.
446409	11053	A tabby cat laying on a cat scratcher in front of a bicycle wheel.
